q_num,q_id,subject,correct_answer,is_comprehension,paper_id,date,year,month,day,shift,question_img_path,option1_path,option2_path,option3_path,option4_path
124,8657994258,Science,2,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q124_8657994258/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q124_8657994258/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q124_8657994258/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q124_8657994258/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q124_8657994258/option4.png
125,8657994259,Science,2,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q125_8657994259/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q125_8657994259/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q125_8657994259/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q125_8657994259/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q125_8657994259/option4.png
126,8657994260,Science,1,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q126_8657994260/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q126_8657994260/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q126_8657994260/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q126_8657994260/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q126_8657994260/option4.png
127,8657994261,Science,2,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q127_8657994261/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q127_8657994261/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q127_8657994261/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q127_8657994261/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q127_8657994261/option4.png
128,8657994262,Science,3,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q128_8657994262/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q128_8657994262/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q128_8657994262/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q128_8657994262/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q128_8657994262/option4.png
129,8657994263,Science,1,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q129_8657994263/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q129_8657994263/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q129_8657994263/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q129_8657994263/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q129_8657994263/option4.png
130,8657994264,Science,3,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q130_8657994264/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q130_8657994264/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q130_8657994264/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q130_8657994264/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q130_8657994264/option4.png
131,8657994265,Science,4,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q131_8657994265/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q131_8657994265/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q131_8657994265/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q131_8657994265/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q131_8657994265/option4.png
132,8657994266,Science,4,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q132_8657994266/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q132_8657994266/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q132_8657994266/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q132_8657994266/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q132_8657994266/option4.png
133,8657994267,Science,4,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q133_8657994267/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q133_8657994267/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q133_8657994267/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q133_8657994267/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q133_8657994267/option4.png
134,8657994268,Science,3,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q134_8657994268/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q134_8657994268/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q134_8657994268/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q134_8657994268/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q134_8657994268/option4.png
135,8657994269,Science,2,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q135_8657994269/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q135_8657994269/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q135_8657994269/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q135_8657994269/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q135_8657994269/option4.png
136,8657994270,Science,3,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q136_8657994270/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q136_8657994270/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q136_8657994270/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q136_8657994270/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q136_8657994270/option4.png
137,8657994271,Science,1,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q137_8657994271/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q137_8657994271/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q137_8657994271/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q137_8657994271/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q137_8657994271/option4.png
138,8657994272,Science,2,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q138_8657994272/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q138_8657994272/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q138_8657994272/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q138_8657994272/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q138_8657994272/option4.png
139,8657994273,Science,4,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q139_8657994273/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q139_8657994273/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q139_8657994273/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q139_8657994273/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q139_8657994273/option4.png
140,8657994274,Science,4,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q140_8657994274/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q140_8657994274/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q140_8657994274/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q140_8657994274/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q140_8657994274/option4.png
141,8657994275,Science,3,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q141_8657994275/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q141_8657994275/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q141_8657994275/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q141_8657994275/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q141_8657994275/option4.png
142,8657994276,Science,4,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q142_8657994276/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q142_8657994276/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q142_8657994276/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q142_8657994276/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q142_8657994276/option4.png
143,8657994277,Science,1,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q143_8657994277/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q143_8657994277/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q143_8657994277/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q143_8657994277/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q143_8657994277/option4.png
144,8657994278,Science,2,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q144_8657994278/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q144_8657994278/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q144_8657994278/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q144_8657994278/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q144_8657994278/option4.png
145,8657994279,Science,1,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q145_8657994279/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q145_8657994279/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q145_8657994279/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q145_8657994279/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q145_8657994279/option4.png
146,8657994280,Science,1,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q146_8657994280/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q146_8657994280/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q146_8657994280/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q146_8657994280/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q146_8657994280/option4.png
147,8657994281,Science,1,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q147_8657994281/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q147_8657994281/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q147_8657994281/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q147_8657994281/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q147_8657994281/option4.png
148,8657994282,Science,4,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q148_8657994282/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q148_8657994282/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q148_8657994282/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q148_8657994282/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q148_8657994282/option4.png
149,8657994283,Science,3,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q149_8657994283/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q149_8657994283/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q149_8657994283/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q149_8657994283/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q149_8657994283/option4.png
150,8657994284,Science,2,False,2026-Jan-03-Shift1,03 Jan 2026,2026,Jan,03,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q150_8657994284/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q150_8657994284/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q150_8657994284/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q150_8657994284/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Science/2026-Jan-03-Shift1_Q150_8657994284/option4.png
1,189430460,CDP,3,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q001_189430460/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q001_189430460/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q001_189430460/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q001_189430460/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q001_189430460/option4.png
2,189430461,CDP,2,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q002_189430461/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q002_189430461/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q002_189430461/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q002_189430461/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q002_189430461/option4.png
3,189430462,CDP,1,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q003_189430462/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q003_189430462/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q003_189430462/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q003_189430462/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q003_189430462/option4.png
4,189430463,CDP,3,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q004_189430463/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q004_189430463/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q004_189430463/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q004_189430463/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q004_189430463/option4.png
5,189430464,CDP,1,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q005_189430464/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q005_189430464/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q005_189430464/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q005_189430464/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q005_189430464/option4.png
6,189430465,CDP,1,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q006_189430465/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q006_189430465/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q006_189430465/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q006_189430465/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q006_189430465/option4.png
7,189430466,CDP,4,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q007_189430466/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q007_189430466/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q007_189430466/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q007_189430466/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q007_189430466/option4.png
8,189430467,CDP,1,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q008_189430467/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q008_189430467/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q008_189430467/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q008_189430467/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q008_189430467/option4.png
9,189430468,CDP,2,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q009_189430468/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q009_189430468/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q009_189430468/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q009_189430468/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q009_189430468/option4.png
10,189430469,CDP,4,False,2026-Jan-03-Shift2,03 Jan 2026,2026,Jan,03,2,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q010_189430469/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q010_189430469/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q010_189430469/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q010_189430469/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/CDP/2026-Jan-03-Shift2_Q010_189430469/option4.png
